Country Name,Country Code,Series Name,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Bermuda,BMU,Total tax and contribution rate (% of profit),..,..,..,..,..
Bermuda,BMU,"Unemployment, total (% of total labor force) (national estimate)",..,..,..,..,..
Bermuda,BMU,Voice and Accountability: Estimate,..,..,..,..,..
Bermuda,BMU,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",..,..,..,..,..
Bermuda,BMU,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",..,..,..,..,..
Bhutan,BTN,Access to electricity (% of population),100,100,100,100,100
Bhutan,BTN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,..,..
Bhutan,BTN,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),..,..,..,..,..
Bhutan,BTN,"Air transport, passengers carried",275849,276092,48825,22380,..
Bhutan,BTN,Compensation of employees (current LCU),10433970449,12422705000,17706177105,..,..
Bhutan,BTN,"Contraceptive prevalence, any method (% of married women ages 15-49)",..,..,..,..,..
Bhutan,BTN,Control of Corruption: Estimate,1.590518117,1.57226634,1.618236542,1.507121086,1.514259338
Bhutan,BTN,Cost of business start-up procedures (% of GNI per capita),3.5,3.7,..,..,..
Bhutan,BTN,"Current education expenditure, total (% of total expenditure in public institutions)",..,..,..,..,..
Bhutan,BTN,Current health expenditure (% of GDP),3.2427721,3.60361075,4.36274862,3.84550023,..
Bhutan,BTN,Forest area (% of land area),71.34556896,71.39748296,71.44939696,71.50131096,..
Bhutan,BTN,Fossil fuel energy consumption (% of total),..,..,..,..,..
Bhutan,BTN,Gini index,..,..,..,..,28.5
Bhutan,BTN,Government Effectiveness: Estimate,0.283261538,0.251602799,0.300448269,0.701729655,0.556007385
Bhutan,BTN,"Hospital beds (per 1,000 people)",1.72,2.08,2.12,2.2,..
Bhutan,BTN,Human capital index (HCI) (scale 0-1),..,..,0.475297034,..,..
Bhutan,BTN,"Immunization, DPT (% of children ages 12-23 months)",97,97,95,98,98
Bhutan,BTN,"Immunization, HepB3 (% of one-year-old children)",97,97,96,98,98
Bhutan,BTN,"Immunization, measles (% of children ages 12-23 months)",97,97,93,97,97
Bhutan,BTN,Individuals using the Internet (% of population),63.5,74.1794,76.8508,85.6369,86.8403
Bhutan,BTN,"Inflation, consumer prices (annual %)",2.723963862,2.726430374,5.629365226,7.346814405,5.639166714
Bhutan,BTN,"Intentional homicides (per 100,000 people)",1.180952806,1.042400962,2.459527822,..,..
Bhutan,BTN,"Internally displaced persons, total displaced by conflict and violence (number of people)",..,..,..,..,..
Bhutan,BTN,Lending interest rate (%),14,14,14,14,14
Bhutan,BTN,"Life expectancy at birth, total (years)",71.129,71.391,71.609,71.815,72.229
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,72.09999847
Bhutan,BTN,Logistics performance index: Overall (1=low to 5=high),2.17,..,..,..,2.5
Bhutan,BTN,Losses due to theft and vandalism (% of annual sales for affected firms),..,..,..,..,..
Bhutan,BTN,"Maternal mortality ratio (national estimate, per 100,000 live births)",..,..,..,..,..
Bhutan,BTN,Mobile cellular subscriptions (per 100 people),92.31829061,95.0199294,96.4571149,100.0671395,94.89274144
Bhutan,BTN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",..,15.7,..,..,..
Bhutan,BTN,Multidimensional poverty headcount ratio (World Bank) (% of population),..,..,..,..,1.3
Bhutan,BTN,Net migration,291,291,291,291,300
Bhutan,BTN,Out-of-pocket expenditure (% of current health expenditure),13.16380501,17.79043007,15.42465878,18.79811287,..
Bhutan,BTN,"Persistence to last grade of primary, total (% of cohort)",..,..,..,..,..
Bhutan,BTN,"Physicians (per 1,000 people)",0.42,0.335,0.484,0.56,..
Bhutan,BTN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",..,..,..,..,..
Bhutan,BTN,Political Stability and Absence of Violence/Terrorism: Estimate,1.077452898,1.065351009,1.013411403,0.797127724,0.864817739
Bhutan,BTN,Population living in slums (% of urban population),..,..,..,..,..
Bhutan,BTN,Pregnant women receiving prenatal care (%),..,..,..,..,..
Bhutan,BTN,Prevalence of moderate or severe food insecurity in the population (%),..,..,..,..,..
Bhutan,BTN,Prevalence of severe food insecurity in the population (%),..,..,..,..,..
Bhutan,BTN,Prevalence of undernourishment (% of population),..,..,..,..,..
Bhutan,BTN,"Primary completion rate, total (% of relevant age group)",84.58499908,75.73300171,82.71399689,90.58899689,78.62599945
Bhutan,BTN,Profit tax (% of commercial profits),33.9,33.9,..,..,..
Bhutan,BTN,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),..,..,..,..,..
Bhutan,BTN,Proportion of seats held by women in national parliaments (%),14.89361702,14.89361702,14.89361702,17.0212766,17.39130435
Bhutan,BTN,"Pupil-teacher ratio, primary",34.66868,..,..,..,..
Bhutan,BTN,Rail lines (total route-km),..,..,..,..,..
Bhutan,BTN,Refugee population by country or territory of asylum,..,..,..,..,..
Bhutan,BTN,Regulatory Quality: Estimate,-0.376959831,-0.359623849,-0.330750853,-0.405656159,-0.381970435
Bhutan,BTN,Risk of impoverishing expenditure for surgical care (% of people at risk),..,25.5,14,15.1,10.6
Bhutan,BTN,Rule of Law: Estimate,0.548555255,0.584862649,0.579251528,0.604691029,0.672034562
Bhutan,BTN,"Share of youth not in education, employment or training, total (% of youth population)",15.188,10.405,11.968,9.563,18.624
Bhutan,BTN,Statistical performance indicators (SPI): Overall score (scale 0-100),52.24541667,51.99125,50.89166667,58.92041667,59.58708333
Bhutan,BTN,"Suicide mortality rate (per 100,000 population)",4.6,4.6,..,..,..
Bhutan,BTN,"Survival to age 65, female (% of cohort)",79.667994,80.210823,80.713338,81.115272,81.627458
Bhutan,BTN,"Survival to age 65, male (% of cohort)",72.890809,73.288371,73.596743,73.968716,74.600827
Bhutan,BTN,Total greenhouse gas emissions (kt of CO2 equivalent),2074.163352,2052.155026,1630.8557,..,..
Bhutan,BTN,Total tax and contribution rate (% of profit),35.3,35.3,..,..,..
Bhutan,BTN,"Unemployment, total (% of total labor force) (national estimate)",3.35,2.72,5.03,4.804,5.947
Bhutan,BTN,Voice and Accountability: Estimate,0.042394046,0.073989496,0.151467398,0.219684556,0.155555993
Bhutan,BTN,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",..,..,..,..,..
Bhutan,BTN,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",..,..,..,..,..
Bolivia,BOL,Access to electricity (% of population),92.8,95.1,97.2,98.6,99.9
Bolivia,BOL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,68.89,..
Bolivia,BOL,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),10.78704206,12.30839753,10.62681886,..,..
Bolivia,BOL,"Air transport, passengers carried",4122113,4066959,2627202.201,4311879.56,..
Bolivia,BOL,Compensation of employees (current LCU),..,..,..,..,..
Bolivia,BOL,"Contraceptive prevalence, any method (% of married women ages 15-49)",..,..,..,..,..
Bolivia,BOL,Control of Corruption: Estimate,-0.68817246,-0.780918837,-0.844050765,-0.883186758,-0.889222622
Bolivia,BOL,Cost of business start-up procedures (% of GNI per capita),39.2,37.3,..,..,..
Bolivia,BOL,"Current education expenditure, total (% of total expenditure in public institutions)",90.08608246,91.90196228,96.57647705,95.7545166,96.43245697
Bolivia,BOL,Current health expenditure (% of GDP),6.60399437,6.88792992,8.0225811,8.15972805,..
Bolivia,BOL,Forest area (% of land area),47.31213884,47.10953568,46.92491461,46.72830546,..
Bolivia,BOL,Fossil fuel energy consumption (% of total),..,..,..,..,..
Bolivia,BOL,Gini index,42.6,41.6,43.6,40.9,..
Bolivia,BOL,Government Effectiveness: Estimate,-0.329635829,-0.790492654,-0.725854099,-0.762389004,-0.563976765
Bolivia,BOL,"Hospital beds (per 1,000 people)",1.25,1.26,1.36,1.35,..
Bolivia,BOL,Human capital index (HCI) (scale 0-1),..,..,..,..,..
Bolivia,BOL,"Immunization, DPT (% of children ages 12-23 months)",83,75,68,70,69
Bolivia,BOL,"Immunization, HepB3 (% of one-year-old children)",83,75,68,70,69
Bolivia,BOL,"Immunization, measles (% of children ages 12-23 months)",89,79,74,75,69
Bolivia,BOL,Individuals using the Internet (% of population),44.2861,47.4748,59.9401,65.9774,73.2831
Bolivia,BOL,"Inflation, consumer prices (annual %)",2.272059872,1.83954505,0.940742153,0.737383721,1.746328729
Bolivia,BOL,"Intentional homicides (per 100,000 people)",4.94533211,4.219977313,3.493585291,3.493530181,..
Bolivia,BOL,"Internally displaced persons, total displaced by conflict and violence (number of people)",..,31,..,..,..
Bolivia,BOL,Lending interest rate (%),8.037242527,8.39953171,7.592223722,8.01711817,7.764988722
Bolivia,BOL,"Life expectancy at birth, total (years)",67.748,67.841,64.467,63.63,64.928
Bolivia,BOL,"Literacy rate, adult total (% of people ages 15 and above)",..,..,93.85256195,..,..
Bolivia,BOL,Logistics performance index: Overall (1=low to 5=high),2.36,..,..,..,2.4
Bolivia,BOL,Losses due to theft and vandalism (% of annual sales for affected firms),..,..,..,..,..
Bolivia,BOL,"Maternal mortality ratio (national estimate, per 100,000 live births)",..,..,..,..,..
Bolivia,BOL,Mobile cellular subscriptions (per 100 people),98.61224848,99.24869117,98.89563329,99.62307127,..
Bolivia,BOL,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",..,14.3,..,..,..
Bolivia,BOL,Multidimensional poverty headcount ratio (World Bank) (% of population),8.6,5.6,6.6,4.5,..
Bolivia,BOL,Net migration,-9345,-8978,-4666,-4666,-3000
Bolivia,BOL,Out-of-pocket expenditure (% of current health expenditure),22.10827065,23.99159813,20.89839554,22.73787689,..
Bolivia,BOL,"Persistence to last grade of primary, total (% of cohort)",97.95628357,96.25698853,..,97.32012939,..
Bolivia,BOL,"Physicians (per 1,000 people)",..,..,..,..,..
Bolivia,BOL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",..,..,..,..,..
Bolivia,BOL,Political Stability and Absence of Violence/Terrorism: Estimate,-0.28669095,-0.728338599,-0.453478873,-0.278813034,-0.283260942
Bolivia,BOL,Population living in slums (% of urban population),..,..,..,..,..
Bolivia,BOL,Pregnant women receiving prenatal care (%),..,..,..,..,..
Bolivia,BOL,Prevalence of moderate or severe food insecurity in the population (%),..,..,..,..,..
Bolivia,BOL,Prevalence of severe food insecurity in the population (%),..,..,..,..,..
Bolivia,BOL,Prevalence of undernourishment (% of population),13.8,13.7,16.2,19.4,..
Bolivia,BOL,"Primary completion rate, total (% of relevant age group)",94.17327881,90.82820892,92.11218262,..,96.54411316
Bolivia,BOL,Profit tax (% of commercial profits),0,0,..,..,..
Bolivia,BOL,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),0.18,0.04,..,0.1,..
Bolivia,BOL,Proportion of seats held by women in national parliaments (%),53.07692308,53.07692308,46.15384615,46.15384615,46.15384615
Bolivia,BOL,"Pupil-teacher ratio, primary",17.79827,..,..,..,..
Bolivia,BOL,Rail lines (total route-km),..,..,..,..,..
Bolivia,BOL,Refugee population by country or territory of asylum,802,863,1116,1116,1116
Bolivia,BOL,Regulatory Quality: Estimate,-1.007106662,-1.001956344,-1.035290122,-1.16856575,-1.210536242
Bolivia,BOL,Risk of impoverishing expenditure for surgical care (% of people at risk),44.2,42.7,48.1,44.5,43.5
Bolivia,BOL,Rule of Law: Estimate,-1.211845517,-1.18922472,-1.219215512,-1.176882386,-1.300902247
Bolivia,BOL,"Share of youth not in education, employment or training, total (% of youth population)",10.834,10.235,13.702,10.976,9.969
Bolivia,BOL,Statistical performance indicators (SPI): Overall score (scale 0-100),62.0725,62.65625,64.70041667,70.80958333,71.19291667
Bolivia,BOL,"Suicide mortality rate (per 100,000 population)",6.3,6.2,..,..,..
Bolivia,BOL,"Survival to age 65, female (% of cohort)",75.3157,75.399509,68.860077,66.245486,69.067848
Bolivia,BOL,"Survival to age 65, male (% of cohort)",63.624849,63.746767,51.991386,49.638002,53.673379
Bolivia,BOL,Total greenhouse gas emissions (kt of CO2 equivalent),56831.15371,58309.83432,55203.08943,..,..
Bolivia,BOL,Total tax and contribution rate (% of profit),83.7,83.7,..,..,..
Bolivia,BOL,"Unemployment, total (% of total labor force) (national estimate)",3.519,3.682,7.903,5.089,3.552
Bolivia,BOL,Voice and Accountability: Estimate,-0.059398498,-0.116986528,-0.085180767,-0.114208892,-0.198109388
Bolivia,BOL,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",..,..,..,..,..
Bolivia,BOL,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",..,..,..,..,..
Bosnia and Herzegovina,BIH,Access to electricity (% of population),100,100,100,100,100
Bosnia and Herzegovina,BIH,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,79.34,..
Bosnia and Herzegovina,BIH,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),..,..,..,..,..
Bosnia and Herzegovina,BIH,"Air transport, passengers carried",..,5375,1593,..,..
Bosnia and Herzegovina,BIH,Compensation of employees (current LCU),2886824391,3178301005,3355100777,3446568169,3854715400
Bosnia and Herzegovina,BIH,"Contraceptive prevalence, any method (% of married women ages 15-49)",..,..,..,..,..
Bosnia and Herzegovina,BIH,Control of Corruption: Estimate,-0.605827153,-0.646842897,-0.642686784,-0.665344417,-0.683835208
Bosnia and Herzegovina,BIH,Cost of business start-up procedures (% of GNI per capita),14.9,13.7,..,..,..
Bosnia and Herzegovina,BIH,"Current education expenditure, total (% of total expenditure in public institutions)",..,..,..,..,..
Bosnia and Herzegovina,BIH,Current health expenditure (% of GDP),8.76,8.93,9.7,9.56,..
Bosnia and Herzegovina,BIH,Forest area (% of land area),42.73261719,42.73261719,42.73261719,42.73261719,..
Bosnia and Herzegovina,BIH,Fossil fuel energy consumption (% of total),..,..,..,..,..
Bosnia and Herzegovina,BIH,Gini index,..,..,..,..,..
Bosnia and Herzegovina,BIH,Government Effectiveness: Estimate,-0.670606136,-0.706194878,-1.075679064,-1.073743939,-1.064426422
Bosnia and Herzegovina,BIH,"Hospital beds (per 1,000 people)",2.38,2.34,..,..,..
Bosnia and Herzegovina,BIH,Human capital index (HCI) (scale 0-1),0.61926502,..,0.579684079,..,..
Bosnia and Herzegovina,BIH,"Immunization, DPT (% of children ages 12-23 months)",73,73,72,76,75
Bosnia and Herzegovina,BIH,"Immunization, HepB3 (% of one-year-old children)",80,80,79,79,78
Bosnia and Herzegovina,BIH,"Immunization, measles (% of children ages 12-23 months)",68,65,61,61,58
Bosnia and Herzegovina,BIH,Individuals using the Internet (% of population),70.1201,69.9463,73.2118,75.6762,78.8455
Bosnia and Herzegovina,BIH,"Inflation, consumer prices (annual %)",..,..,..,..,..
Bosnia and Herzegovina,BIH,"Intentional homicides (per 100,000 people)",1.147015304,1.249735361,1.295802279,0.978311148,..
Bosnia and Herzegovina,BIH,"Internally displaced persons, total displaced by conflict and violence (number of people)",99000,99000,99000,92000,91000
Bosnia and Herzegovina,BIH,Lending interest rate (%),3.790281369,3.287227158,3.071874132,3.201292795,3.360816559
Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",77.093,77.241,76.225,75.3,75.293
Bosnia and Herzegovina,BIH,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,98.30000305
Bosnia and Herzegovina,BIH,Logistics performance index: Overall (1=low to 5=high),2.81,..,..,..,3
